"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 24 00:14:59 EEST 2026","Sun May 24 00:15:00 EEST 2026","438","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsQueryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsQueryApiTest","pagination_defaultList_returnsMetaAndData","pagination_defaultList_returnsMetaAndData","Default list returns pagination metadata and data array"
"passed","Sun May 24 00:11:22 EEST 2026","Sun May 24 00:11:22 EEST 2026","488","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminPreviewPlanChangeApiTest","com.apiautomation.tests.admin.subscriptions.AdminPreviewPlanChangeApiTest","previewPlanChange_nonExistentPlan_returns422","previewPlanChange_nonExistentPlan_returns422","Non-existent new_plan_id returns 422"
"passed","Sun May 24 00:17:33 EEST 2026","Sun May 24 00:17:33 EEST 2026","373","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","filtering_searchSpecialChars","filtering_searchSpecialChars","Search special characters do not cause 500"
"passed","Sun May 24 00:14:55 EEST 2026","Sun May 24 00:14:55 EEST 2026","406","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundByIdApiTest","com.apiautomation.tests.admin.refunds.AdminRefundByIdApiTest","showRefund_zeroId_returns404","showRefund_zeroId_returns404","Zero ID returns 404"
"passed","Sun May 24 00:14:33 EEST 2026","Sun May 24 00:14:33 EEST 2026","396","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","security_noToken","security_noToken","No token returns 401"
"passed","Sun May 24 00:11:01 EEST 2026","Sun May 24 00:11:01 EEST 2026","440","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminApplyPlanChangeApiTest","com.apiautomation.tests.admin.subscriptions.AdminApplyPlanChangeApiTest","applyPlanChange_invalidToken_returnsUnauthorized","applyPlanChange_invalidToken_returnsUnauthorized","Apply with invalid token returns 400 or 401"
"passed","Sun May 24 00:13:50 EEST 2026","Sun May 24 00:13:50 EEST 2026","456","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsQueryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsQueryApiTest","sorting_validFields_returnSortedData","sorting_validFields_returnSortedData","Each supported sort field works in ASC and DESC"
"passed","Sun May 24 00:11:48 EEST 2026","Sun May 24 00:11:49 EEST 2026","500","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionInvoicesApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionInvoicesApiTest","downloadInvoice_withinSla","downloadInvoice_withinSla","Download signed URL response within SLA"
"passed","Sun May 24 00:14:28 EEST 2026","Sun May 24 00:14:28 EEST 2026","376","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","filtering_invalidStoreId","filtering_invalidStoreId","Invalid store_id values"
"passed","Sun May 24 00:16:15 EEST 2026","Sun May 24 00:16:15 EEST 2026","422","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsQueryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsQueryApiTest","sorting_validFields_returnSortedData","sorting_validFields_returnSortedData","Each supported sort field works in ASC and DESC"
"passed","Sun May 24 00:16:20 EEST 2026","Sun May 24 00:16:21 EEST 2026","458","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsQueryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsQueryApiTest","filtering_byStatus_returnsMatchingRecords","filtering_byStatus_returnsMatchingRecords","filter[status] returns only matching status when data exists"
"passed","Sun May 24 00:13:56 EEST 2026","Sun May 24 00:13:56 EEST 2026","375","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsQueryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsQueryApiTest","sorting_sqlInjection_doesNotCauseServerError","sorting_sqlInjection_doesNotCauseServerError","SQL injection in sort parameter must not cause 500"
"passed","Sun May 24 00:16:33 EEST 2026","Sun May 24 00:16:34 EEST 2026","425","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","filtering_byStatus","filtering_byStatus","filter[status] for each supported status"
"passed","Sun May 24 00:16:22 EEST 2026","Sun May 24 00:16:22 EEST 2026","384","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsQueryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsQueryApiTest","filtering_invertedLastTransactionDateRange_handled","filtering_invertedLastTransactionDateRange_handled","Inverted last_transaction date range returns 422 or empty"
"passed","Sun May 24 00:15:40 EEST 2026","Sun May 24 00:15:41 EEST 2026","465","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","combined_postmanExample","combined_postmanExample","Postman combo: status completed|refunded, type order, search 205, user 42, amount 100-1000, SAR, dates"
"passed","Sun May 24 00:09:43 EEST 2026","Sun May 24 00:09:44 EEST 2026","473","Plans Module","Plans Tests","com.apiautomation.tests.admin.plans.AdminPlanUpdateApiTest","com.apiautomation.tests.admin.plans.AdminPlanUpdateApiTest","updatePlan_nonNumericId_returns404","updatePlan_nonNumericId_returns404","PUT non-numeric plan_id returns 404"
"passed","Sun May 24 00:16:02 EEST 2026","Sun May 24 00:16:02 EEST 2026","425","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletByIdApiTest","com.apiautomation.tests.admin.wallets.AdminWalletByIdApiTest","showWallet_dynamicId_matchesListData","showWallet_dynamicId_matchesListData","Each list wallet ID returns detail matching list data"
"passed","Sun May 24 00:15:31 EEST 2026","Sun May 24 00:15:31 EEST 2026","441","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","filtering_byType","filtering_byType","filter[type] for each supported type"
"passed","Sun May 24 00:15:06 EEST 2026","Sun May 24 00:15:07 EEST 2026","446","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsQueryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsQueryApiTest","sorting_sqlInjection_doesNotCauseServerError","sorting_sqlInjection_doesNotCauseServerError","SQL injection in sort parameter must not cause 500"
"passed","Sun May 24 00:14:06 EEST 2026","Sun May 24 00:14:06 EEST 2026","395","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsQueryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsQueryApiTest","search_veryLongString_handled","search_veryLongString_handled","Very long search string is handled without server error"
"passed","Sun May 24 00:10:56 EEST 2026","Sun May 24 00:10:57 EEST 2026","481","Plan Features Module","Plan Features Tests","com.apiautomation.tests.admin.planfeatures.AdminPlanFeaturesQueryApiTest","com.apiautomation.tests.admin.planfeatures.AdminPlanFeaturesQueryApiTest","sorting_invalidField_handled","sorting_invalidField_handled","Invalid sort field returns 422 or 200 with default ordering"
"passed","Sun May 24 00:16:36 EEST 2026","Sun May 24 00:16:36 EEST 2026","528","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","filtering_invalidStatus","filtering_invalidStatus","Invalid status returns 422 or 200"
"passed","Sun May 24 00:17:35 EEST 2026","Sun May 24 00:17:36 EEST 2026","431","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","performance_combinedQueryWithinSla","performance_combinedQueryWithinSla","Combined query within SLA"
"passed","Sun May 24 00:12:00 EEST 2026","Sun May 24 00:12:00 EEST 2026","377","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsCountApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsCountApiTest","counts_invalidToken_returnsUnauthorized","counts_invalidToken_returnsUnauthorized","Counts with invalid token returns 401"
"passed","Sun May 24 00:17:25 EEST 2026","Sun May 24 00:17:26 EEST 2026","447","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","filtering_byStatus","filtering_byStatus","filter[status] for each supported status"
"passed","Sun May 24 00:16:31 EEST 2026","Sun May 24 00:16:31 EEST 2026","397","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsSummaryApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Each supported sort field is accepted on wallets summary endpoint"
"passed","Sun May 24 00:13:28 EEST 2026","Sun May 24 00:13:28 EEST 2026","389","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","filtering_byStatus","filtering_byStatus","filter[status] — CSV Status column matches when rows exist"
"passed","Sun May 24 00:13:21 EEST 2026","Sun May 24 00:13:21 EEST 2026","593","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Each sort field is accepted on export endpoint"
"passed","Sun May 24 00:12:56 EEST 2026","Sun May 24 00:12:57 EEST 2026","945","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionDeleteApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionDeleteApiTest","deleteTransaction_postmanExampleId","deleteTransaction_postmanExampleId","DELETE Postman example ID 100 — 404 or 200 if exists"
"passed","Sun May 24 00:13:39 EEST 2026","Sun May 24 00:13:39 EEST 2026","366","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","filtering_invalidStoreId","filtering_invalidStoreId","Invalid store_id handled"
"passed","Sun May 24 00:17:10 EEST 2026","Sun May 24 00:17:10 EEST 2026","488","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesQueryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesQueryApiTest","filtering_byType_returnsMatchingRecords","filtering_byType_returnsMatchingRecords","US-3.9: filter[type] — issue type (order, appointment, withdrawal, subscription)"
"passed","Sun May 24 00:14:17 EEST 2026","Sun May 24 00:14:18 EEST 2026","837","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","filtering_byStatus","filtering_byStatus","filter[status] for each supported status"
"passed","Sun May 24 00:12:04 EEST 2026","Sun May 24 00:12:05 EEST 2026","544","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsExportApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsExportApiTest","export_byTab_returnsCsv","export_byTab_returnsCsv","tab=all|active|inactive|cancelled accepted on export"
"passed","Sun May 24 00:10:25 EEST 2026","Sun May 24 00:10:25 EEST 2026","698","Plan Features Module","Plan Features Tests","com.apiautomation.tests.admin.planfeatures.AdminPlanFeatureByIdApiTest","com.apiautomation.tests.admin.planfeatures.AdminPlanFeatureByIdApiTest","showFeature_nonNumericId_returns404","showFeature_nonNumericId_returns404","Non-numeric feature id returns 404"
"passed","Sun May 24 00:15:45 EEST 2026","Sun May 24 00:15:45 EEST 2026","381","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletAdjustApiTest","com.apiautomation.tests.admin.wallets.AdminWalletAdjustApiTest","adjust_invalidTypeTransfer_returns422","adjust_invalidTypeTransfer_returns422","Postman: invalid type 'transfer' returns 422"
"passed","Sun May 24 00:13:45 EEST 2026","Sun May 24 00:13:45 EEST 2026","418","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsQueryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsQueryApiTest","pagination_invalidPerPage_handledGracefully","pagination_invalidPerPage_handledGracefully","Invalid perPage values return 200 with fallback or 400/422"
"passed","Sun May 24 00:13:11 EEST 2026","Sun May 24 00:13:12 EEST 2026","1290","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsApiTest","shouldReturn401WhenAuthorizationSchemeIsMalformed","shouldReturn401WhenAuthorizationSchemeIsMalformed","Malformed Authorization scheme is rejected"
"passed","Sun May 24 00:16:46 EEST 2026","Sun May 24 00:16:48 EEST 2026","2313","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","filtering_byStatus","filtering_byStatus","filter[status] — CSV Transaction Status column matches"
"passed","Sun May 24 00:11:21 EEST 2026","Sun May 24 00:11:21 EEST 2026","549","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminPreviewPlanChangeApiTest","com.apiautomation.tests.admin.subscriptions.AdminPreviewPlanChangeApiTest","previewPlanChange_missingBillingCycle_returns422","previewPlanChange_missingBillingCycle_returns422","Missing billing_cycle returns 422"
"passed","Sun May 24 00:17:29 EEST 2026","Sun May 24 00:17:30 EEST 2026","494","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","filtering_byPaymentMethod","filtering_byPaymentMethod","filter[payment_method] for each supported method"
"passed","Sun May 24 00:12:58 EEST 2026","Sun May 24 00:12:59 EEST 2026","410","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionDeleteApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionDeleteApiTest","deleteTransaction_veryLargeId_returns404","deleteTransaction_veryLargeId_returns404","DELETE very large ID returns 404"
"passed","Sun May 24 00:17:30 EEST 2026","Sun May 24 00:17:30 EEST 2026","447","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","filtering_bySearchTransactionId","filtering_bySearchTransactionId","US-3.9: filter[search] by Transaction ID narrows summary"
"passed","Sun May 24 00:14:41 EEST 2026","Sun May 24 00:14:41 EEST 2026","407","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionStatisticsApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionStatisticsApiTest","shouldRespondWithinSlaWithFilters","shouldRespondWithinSlaWithFilters","filtered statistics responds within SLA"
"passed","Sun May 24 00:17:18 EEST 2026","Sun May 24 00:17:19 EEST 2026","763","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesQueryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesQueryApiTest","security_noToken_returns401","security_noToken_returns401","Unauthenticated request returns 401"
"passed","Sun May 24 00:12:32 EEST 2026","Sun May 24 00:12:33 EEST 2026","619","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsQueryApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsQueryApiTest","search_noMatches_returnsEmptyList","search_noMatches_returnsEmptyList","search with no matches returns empty data"
"passed","Sun May 24 00:14:33 EEST 2026","Sun May 24 00:14:33 EEST 2026","379","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","security_sqlInjectionInFilters","security_sqlInjectionInFilters","SQL injection across filters"
"passed","Sun May 24 00:12:09 EEST 2026","Sun May 24 00:12:09 EEST 2026","550","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsExportApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsExportApiTest","export_workersUsedRange","export_workersUsedRange","workers_used_min/max on export"
"passed","Sun May 24 00:11:54 EEST 2026","Sun May 24 00:11:55 EEST 2026","417","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsCountApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsCountApiTest","counts_filterByEndDateRange","counts_filterByEndDateRange","end_date_from/to filter"
"passed","Sun May 24 00:15:07 EEST 2026","Sun May 24 00:15:07 EEST 2026","466","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsQueryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsQueryApiTest","filtering_byStatus_returnsMatchingRecords","filtering_byStatus_returnsMatchingRecords","filter[status] returns only matching status when data exists"
"passed","Sun May 24 00:15:27 EEST 2026","Sun May 24 00:15:28 EEST 2026","383","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","filtering_byStatus","filtering_byStatus","filter[status] for each supported status"
"passed","Sun May 24 00:17:03 EEST 2026","Sun May 24 00:17:04 EEST 2026","392","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesQueryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesQueryApiTest","pagination_invalidPerPage_handledGracefully","pagination_invalidPerPage_handledGracefully","Invalid perPage values return 200 with fallback or 400/422"
"passed","Sun May 24 00:12:57 EEST 2026","Sun May 24 00:12:58 EEST 2026","376","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionDeleteApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionDeleteApiTest","deleteTransaction_zeroId_handled","deleteTransaction_zeroId_handled","DELETE zero ID returns 404 or 422"
"skipped","Sun May 24 00:15:50 EEST 2026","Sun May 24 00:15:50 EEST 2026","1","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletAdjustApiTest","com.apiautomation.tests.admin.wallets.AdminWalletAdjustApiTest","adjust_roundTrip_restoresBalance","adjust_roundTrip_restoresBalance","Increase then decrease same amount restores original balance"
"passed","Sun May 24 00:11:06 EEST 2026","Sun May 24 00:11:07 EEST 2026","449","Plan Features Module","Plan Features Tests","com.apiautomation.tests.admin.planfeatures.AdminPlanFeaturesQueryApiTest","com.apiautomation.tests.admin.planfeatures.AdminPlanFeaturesQueryApiTest","security_noToken_returnsUnauthorized","security_noToken_returnsUnauthorized","List without token returns 400 or 401"
"passed","Sun May 24 00:13:41 EEST 2026","Sun May 24 00:13:42 EEST 2026","528","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","performance_filteredExportWithinSla","performance_filteredExportWithinSla","Filtered export within SLA"
"passed","Sun May 24 00:11:12 EEST 2026","Sun May 24 00:11:12 EEST 2026","517","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminCancelSubscriptionApiTest","com.apiautomation.tests.admin.subscriptions.AdminCancelSubscriptionApiTest","cancelSubscription_invalidToken_returnsUnauthorized","cancelSubscription_invalidToken_returnsUnauthorized","Cancel with invalid token returns 400 or 401"
"passed","Sun May 24 00:13:04 EEST 2026","Sun May 24 00:13:04 EEST 2026","422","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionDeleteApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionDeleteApiTest","deleteTransaction_existingId_isReachableViaGet","deleteTransaction_existingId_isReachableViaGet","Existing transaction IDs are found via GET before any delete"
"passed","Sun May 24 00:11:02 EEST 2026","Sun May 24 00:11:06 EEST 2026","3245","Plan Features Module","Plan Features Tests","com.apiautomation.tests.admin.planfeatures.AdminPlanFeaturesQueryApiTest","com.apiautomation.tests.admin.planfeatures.AdminPlanFeaturesQueryApiTest","search_noMatches_returnsEmptyList","search_noMatches_returnsEmptyList","Search with no matches returns empty data"
"passed","Sun May 24 00:09:35 EEST 2026","Sun May 24 00:09:36 EEST 2026","725","Plans Module","Plans Tests","com.apiautomation.tests.admin.plans.AdminPlansQueryApiTest","com.apiautomation.tests.admin.plans.AdminPlansQueryApiTest","performance_listWithinSla","performance_listWithinSla","List response within SLA"
"passed","Sun May 24 00:16:04 EEST 2026","Sun May 24 00:16:05 EEST 2026","485","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletByIdApiTest","com.apiautomation.tests.admin.wallets.AdminWalletByIdApiTest","showWallet_latestHasExtendedFields","showWallet_latestHasExtendedFields","Latest wallet from list has wallet_number and embedded transactions"
"passed","Sun May 24 00:16:44 EEST 2026","Sun May 24 00:16:45 EEST 2026","520","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesExportApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Each sort field is accepted on export endpoint"
"passed","Sun May 24 00:09:29 EEST 2026","Sun May 24 00:09:30 EEST 2026","1481","Plans Module","Plans Tests","com.apiautomation.tests.admin.plans.AdminPlansQueryApiTest","com.apiautomation.tests.admin.plans.AdminPlansQueryApiTest","search_noMatches_returnsEmptyList","search_noMatches_returnsEmptyList","Search with no matches returns empty data"
"passed","Sun May 24 00:15:43 EEST 2026","Sun May 24 00:15:44 EEST 2026","405","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","performance_combinedQueryWithinSla","performance_combinedQueryWithinSla","Combined query within SLA"
"passed","Sun May 24 00:11:12 EEST 2026","Sun May 24 00:11:12 EEST 2026","443","Plan Features Module","Plan Features Tests","com.apiautomation.tests.admin.planfeatures.AdminPlanFeatureUpdateApiTest","com.apiautomation.tests.admin.planfeatures.AdminPlanFeatureUpdateApiTest","updateFeature_noToken_returnsUnauthorized","updateFeature_noToken_returnsUnauthorized","PUT without token returns 400 or 401"
"passed","Sun May 24 00:11:47 EEST 2026","Sun May 24 00:11:47 EEST 2026","369","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionInvoicesApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionInvoicesApiTest","downloadInvoice_noToken_returnsUnauthorized","downloadInvoice_noToken_returnsUnauthorized","Download without token returns 400 or 401"
"passed","Sun May 24 00:14:32 EEST 2026","Sun May 24 00:14:33 EEST 2026","455","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsSummaryApiTest","combined_searchDateRangeAndSort","combined_searchDateRangeAndSort","filter[search] + filter[date_from/to] + sort"
"passed","Sun May 24 00:15:25 EEST 2026","Sun May 24 00:15:25 EEST 2026","494","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Each supported sort field is accepted on refunds summary endpoint"
"passed","Sun May 24 00:12:27 EEST 2026","Sun May 24 00:12:28 EEST 2026","423","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsQueryApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionsQueryApiTest","filtering_byBillingCycle_returnsMatchingRecords","filtering_byBillingCycle_returnsMatchingRecords","billing_cycle=monthly|yearly"
"passed","Sun May 24 00:11:07 EEST 2026","Sun May 24 00:11:08 EEST 2026","1220","Plan Features Module","Plan Features Tests","com.apiautomation.tests.admin.planfeatures.AdminPlanFeaturesQueryApiTest","com.apiautomation.tests.admin.planfeatures.AdminPlanFeaturesQueryApiTest","performance_listWithinSla","performance_listWithinSla","List response within SLA"
"passed","Sun May 24 00:15:25 EEST 2026","Sun May 24 00:15:26 EEST 2026","427","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Each supported sort field is accepted on refunds summary endpoint"
"passed","Sun May 24 00:16:17 EEST 2026","Sun May 24 00:16:17 EEST 2026","482","Wallets Module","Wallets Tests","com.apiautomation.tests.admin.wallets.AdminWalletsQueryApiTest","com.apiautomation.tests.admin.wallets.AdminWalletsQueryApiTest","sorting_validFields_returnSortedData","sorting_validFields_returnSortedData","Each supported sort field works in ASC and DESC"
"passed","Sun May 24 00:14:54 EEST 2026","Sun May 24 00:14:54 EEST 2026","422","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundByIdApiTest","com.apiautomation.tests.admin.refunds.AdminRefundByIdApiTest","showRefund_nonExistentId_returns404","showRefund_nonExistentId_returns404","Non-existent ID returns 404"
"passed","Sun May 24 00:15:41 EEST 2026","Sun May 24 00:15:42 EEST 2026","478","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsSummaryApiTest","combined_sortStatusTypeCurrency","combined_sortStatusTypeCurrency","sort + status + type + currency"
"passed","Sun May 24 00:13:36 EEST 2026","Sun May 24 00:13:36 EEST 2026","530","Transactions Module","Transactions Tests","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","com.apiautomation.tests.admin.transactions.AdminTransactionsExportApiTest","filtering_byDateFromOnly","filtering_byDateFromOnly","filter[date_from] only"
"passed","Sun May 24 00:17:21 EEST 2026","Sun May 24 00:17:21 EEST 2026","470","Payment Issues Module","Payment Issues Tests","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","com.apiautomation.tests.admin.paymentissues.AdminPaymentIssuesSummaryApiTest","sorting_allFieldsAccepted","sorting_allFieldsAccepted","Postman: each sort field accepted on summary endpoint"
"passed","Sun May 24 00:11:43 EEST 2026","Sun May 24 00:11:44 EEST 2026","1235","Subscriptions Module","Subscriptions Tests","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionInvoicesApiTest","com.apiautomation.tests.admin.subscriptions.AdminSubscriptionInvoicesApiTest","downloadInvoice_signedUrl_returnsPdf","downloadInvoice_signedUrl_returnsPdf","US-2.10: signed URL serves a PDF file"
"passed","Sun May 24 00:15:19 EEST 2026","Sun May 24 00:15:19 EEST 2026","486","Refunds Module","Refunds Tests","com.apiautomation.tests.admin.refunds.AdminRefundsQueryApiTest","com.apiautomation.tests.admin.refunds.AdminRefundsQueryApiTest","performance_combinedQuery_withinSla","performance_combinedQuery_withinSla","Filtered paginated list responds within SLA"
